Period_Group,NPS_2025,NPS_2024,NPS_2019,Target,Responses,Min_Date,Max_Date
76,,27.64227642276424,,,123.0,2024-02-23T00:00:00,2024-02-29T00:00:00
75,,33.333333333333336,,,117.0,2024-03-01T00:00:00,2024-03-07T00:00:00
74,,32.8125,,,128.0,2024-03-08T00:00:00,2024-03-14T00:00:00
73,,17.56756756756757,,,148.0,2024-03-15T00:00:00,2024-03-21T00:00:00
72,,25.373134328358205,,,134.0,2024-03-22T00:00:00,2024-03-28T00:00:00
71,,18.113647031493194,,,144.0,2024-03-29T00:00:00,2024-04-04T00:00:00
70,,31.70731707317073,,,123.0,2024-04-05T00:00:00,2024-04-11T00:00:00
69,,27.976190476190474,,,168.0,2024-04-12T00:00:00,2024-04-18T00:00:00
68,,28.248587570621467,,,179.0,2024-04-19T00:00:00,2024-04-25T00:00:00
67,,36.54263322651976,,,181.0,2024-04-26T00:00:00,2024-05-02T00:00:00
66,,28.662420382165614,,,157.0,2024-05-03T00:00:00,2024-05-09T00:00:00
65,,37.037037037037024,,,189.0,2024-05-10T00:00:00,2024-05-16T00:00:00
64,,22.891566265060234,,,166.0,2024-05-17T00:00:00,2024-05-23T00:00:00
63,,36.60130718954248,,,153.0,2024-05-24T00:00:00,2024-05-30T00:00:00
62,,25.36167636386922,,,165.0,2024-05-31T00:00:00,2024-06-06T00:00:00
61,,26.666666666666657,,,120.0,2024-06-07T00:00:00,2024-06-13T00:00:00
60,,29.530201342281867,,,149.0,2024-06-14T00:00:00,2024-06-20T00:00:00
59,,25.925925925925906,,,135.0,2024-06-21T00:00:00,2024-06-27T00:00:00
58,,24.41224718595451,,,124.0,2024-06-28T00:00:00,2024-07-04T00:00:00
57,,16.666666666666668,,,102.0,2024-07-05T00:00:00,2024-07-11T00:00:00
56,,12.63157894736842,,,95.0,2024-07-12T00:00:00,2024-07-18T00:00:00
55,,12.09677419354839,,,124.0,2024-07-19T00:00:00,2024-07-25T00:00:00
54,,22.28911771527484,,,108.0,2024-07-26T00:00:00,2024-08-01T00:00:00
53,,33.333333333333336,,,99.0,2024-08-02T00:00:00,2024-08-08T00:00:00
52,,30.769230769230777,,,104.0,2024-08-09T00:00:00,2024-08-15T00:00:00
51,,35.833333333333336,,,120.0,2024-08-16T00:00:00,2024-08-22T00:00:00
50,,37.20930232558139,,,129.0,2024-08-23T00:00:00,2024-08-29T00:00:00
49,,27.176904923292568,,,165.0,2024-08-30T00:00:00,2024-09-05T00:00:00
48,,33.58208955223883,,,134.0,2024-09-06T00:00:00,2024-09-12T00:00:00
47,,23.899371069182404,,,159.0,2024-09-13T00:00:00,2024-09-19T00:00:00
46,,17.763157894736853,,,152.0,2024-09-20T00:00:00,2024-09-26T00:00:00
45,,21.42410379619646,,,200.0,2024-09-27T00:00:00,2024-10-03T00:00:00
44,,18.12500000000001,,,160.0,2024-10-04T00:00:00,2024-10-10T00:00:00
43,,15.037593984962411,,,133.0,2024-10-11T00:00:00,2024-10-17T00:00:00
42,,16.153846153846157,,,130.0,2024-10-18T00:00:00,2024-10-24T00:00:00
41,,15.126050420168063,,,119.0,2024-10-25T00:00:00,2024-10-31T00:00:00
40,,17.241379310344836,,,116.0,2024-11-01T00:00:00,2024-11-07T00:00:00
39,,28.455284552845523,,,123.0,2024-11-08T00:00:00,2024-11-14T00:00:00
38,,14.772727272727277,,,88.0,2024-11-15T00:00:00,2024-11-21T00:00:00
37,,31.632653061224495,,,98.0,2024-11-22T00:00:00,2024-11-28T00:00:00
36,,21.752840491719404,,,138.0,2024-11-29T00:00:00,2024-12-05T00:00:00
35,,24.242424242424256,,,132.0,2024-12-06T00:00:00,2024-12-12T00:00:00
34,,10.483870967741934,,,124.0,2024-12-13T00:00:00,2024-12-19T00:00:00
33,,47.31182795698925,,,93.0,2024-12-20T00:00:00,2024-12-26T00:00:00
32,-6.666666666666669,12.500000000000005,,32.22,94.0,2024-12-27T00:00:00,2025-01-02T00:00:00
31,-4.166666666666667,,,32.220000000000006,96.0,2025-01-03T00:00:00,2025-01-09T00:00:00
30,36.93693693693694,,,32.220000000000006,111.0,2025-01-10T00:00:00,2025-01-16T00:00:00
29,26.470588235294123,,,32.220000000000006,102.0,2025-01-17T00:00:00,2025-01-23T00:00:00
28,26.041666666666682,,,32.220000000000006,96.0,2025-01-24T00:00:00,2025-01-30T00:00:00
27,24.32606859823388,,,34.29868099857094,111.0,2025-01-31T00:00:00,2025-02-06T00:00:00
26,44.14414414414414,,,34.675,111.0,2025-02-07T00:00:00,2025-02-13T00:00:00
25,34.45378151260504,,,34.675,119.0,2025-02-14T00:00:00,2025-02-20T00:00:00
24,12.500000000000002,,,34.675,120.0,2025-02-21T00:00:00,2025-02-27T00:00:00
23,23.504822303790057,,,26.330521000338663,129.0,2025-02-28T00:00:00,2025-03-06T00:00:00
22,40.8,,,25.04,125.0,2025-03-07T00:00:00,2025-03-13T00:00:00
21,5.384615384615373,,,25.04,130.0,2025-03-14T00:00:00,2025-03-20T00:00:00
20,39.68253968253968,,,25.04,126.0,2025-03-21T00:00:00,2025-03-27T00:00:00
19,25.30877461794984,,,27.9290233888655,156.0,2025-03-28T00:00:00,2025-04-03T00:00:00
18,27.522935779816525,,,31.820000000000004,109.0,2025-04-04T00:00:00,2025-04-10T00:00:00
17,21.359223300970868,,,31.820000000000004,103.0,2025-04-11T00:00:00,2025-04-17T00:00:00
16,38.09523809523811,,,31.820000000000004,105.0,2025-04-18T00:00:00,2025-04-24T00:00:00
15,28.70801648620982,,,31.819272555912686,113.0,2025-04-25T00:00:00,2025-05-01T00:00:00
14,28.666666666666668,,,31.815,150.0,2025-05-02T00:00:00,2025-05-08T00:00:00
13,39.31623931623933,,,31.815,117.0,2025-05-09T00:00:00,2025-05-15T00:00:00
12,18.709677419354826,,,31.815,155.0,2025-05-16T00:00:00,2025-05-22T00:00:00
11,25.454545454545457,,,31.815,110.0,2025-05-23T00:00:00,2025-05-29T00:00:00
10,17.176893274772766,,,28.080739257938287,109.0,2025-05-30T00:00:00,2025-06-05T00:00:00
9,19.819819819819823,,,26.685,111.0,2025-06-06T00:00:00,2025-06-12T00:00:00
8,41.42857142857143,,,26.685,140.0,2025-06-13T00:00:00,2025-06-19T00:00:00
7,23.846153846153843,,,26.685,130.0,2025-06-20T00:00:00,2025-06-26T00:00:00
6,7.557995129751538,,,22.785837696463926,118.0,2025-06-27T00:00:00,2025-07-03T00:00:00
5,13.725490196078425,,,17.56,102.0,2025-07-04T00:00:00,2025-07-10T00:00:00
4,30.357142857142854,,,17.56,112.0,2025-07-11T00:00:00,2025-07-17T00:00:00
3,24.778761061946906,,,17.56,113.0,2025-07-18T00:00:00,2025-07-24T00:00:00
2,39.99999999999998,,,17.56,105.0,2025-07-25T00:00:00,2025-07-31T00:00:00
1,20.833333333333332,,,37.93000000000001,72.0,2025-08-01T00:00:00,2025-08-07T00:00:00
